GO:0008150,GO:0010976,GO:0010951,GO:0010466,GO:0030155,GO:0006672,GO:0006974,GO:0006629,GO:0006665,GO:0042981,GO:0032526,GO:0001953,GO:0008284,GO:0006919,GO:0010942,GO:0010506,GO:0030330,GO:0046512,GO:0033629,GO:0046514,GO:0090285,GO:0035690,GO:0042407,GO:0006811,GO:0006813,GO:0071805,GO:0042493,GO:0051481,GO:0030322,GO:0071456,GO:0034220,GO:0007420,GO:0071294,GO:0090102,GO:0055085,GO:0016310,GO:0006468,GO:0042593,GO:0009083,GO:1904183,GO:0005996,GO:0006004,GO:0045665,GO:0036065,GO:0060180,GO:0007165,GO:0010468,GO:0007186,GO:0010628,GO:0005975,GO:0051092,GO:0000187,GO:0000122,GO:0006006,GO:0042177,GO:0050731,GO:0051897,GO:0046326,GO:0010033,GO:1902952,GO:0060070,GO:0043552,GO:0014068,GO:0050708,GO:0032880,GO:0046628,GO:0043410,GO:0016042,GO:0010750,GO:0007520,GO:2000252,GO:0043393,GO:0014902,GO:0070059,GO:1990535,GO:1903076,GO:0042060,GO:0032148,GO:1903427,GO:0022898,GO:0050995,GO:0042325,GO:0008286,GO:0045821,GO:0045840,GO:1904659,GO:0002674,GO:0006521,GO:0006953,GO:0006983,GO:0032270,GO:0033861,GO:0045725,GO:0045818,GO:0045861,GO:0045922,GO:0046631,GO:0050709,GO:0050715,GO:0055089,GO:0060266,GO:0060267,GO:1900182,GO:0006744,GO:0006120,GO:0030968,GO:0030433,GO:0018279,GO:1904153,GO:0000462,GO:0000028,GO:0016567,GO:0006511,GO:0034976,GO:0006605,GO:0030970,GO:0006621,GO:0055114,GO:0045454,GO:0046598,GO:0006457,GO:1900026,GO:0045785,GO:0018401,GO:0098761,GO:1902175,GO:0045944,GO:0006915,GO:0008285,GO:0043065,GO:0045892,GO:0000083,GO:1901653,GO:0006355,GO:0019673,GO:0007219,GO:0042351,GO:0000413,GO:0090501,GO:0090502,GO:0031053,GO:0072091,GO:2000312,GO:0045109,GO:0051865,GO:0006888,GO:0006641,GO:0090207,GO:0051604,GO:0009306,GO:0051006,GO:0034382,GO:0090181,GO:0033578,GO:0006508,GO:0006465
GO:0006915,0,0.0293169409311162,0.0268891061547772,0.0281543757086799,0.0324279023729738,0.0262281293706283,0.0348065268455777,0,0.0281120127086824,0.922859565145334,0,0.0231981628118636,0.0336099101574902,0.641438574564078,0.792055154635524,0.0283907783037259,0.0247108330109052,0.0215590795317628,0.0203601837492718,0.0231034101113386,0.0184710671084396,0.0296035721815692,0.0220804893594946,0,0,0.0283351021810548,0,0.0219209366722604,0,0.0254041029566236,0.0342311435485419,0,0.0211165470723843,0,0.0356309077911601,0.0397528224534229,0.0385753180521198,0,0.0220804893594946,0,0,0,0.0285529341413432,0,0,0.0468112741339635,0,0.0367363472170566,0,0,0.0263169353971478,0.0261055849234961,0.0326117761237333,0,0,0.0274068360529544,0.0253440231690002,0.0233769256782104,0,0.0196778601202014,0.0294747434316742,0.022679739702975,0.0246594816348853,0.0306836145829554,0,0.0224335616618845,0.0312678614529966,0,0.0193696732433885,0.0240167227032624,0,0,0.0265147916178728,0.635591665222927,0.0207009734328797,0.0255395873627123,0,0.0218363113564177,0.0231034101113386,0.0286645793715157,0,0.0366662655199732,0.0263890449685465,0.0219209366722604,0.024238969453973,0.0257755938115523,0,0.0214574576672078,0,0.0216557767065664,0.0361994608116004,0,0.0219209366722604,0.0184710671084396,0.0292419341821667,0.0228480004611756,0.0274994191354428,0.0267138508231763,0.0274585811312053,0,0.0196778601202014,0,0.0245537275894105,0.0222992286851993,0.0221559335966131,0.0251986952266333,0.0253237122376514,0.0222992286851993,0.0205386540907986,0.022901412662311,0.022228783605754,0.0320582362073756,0.0316580380110374,0.0296947504339156,0.0283907783037259,0.022901412662311,0.0203601837492718,0,0.0241774142245561,0,0.0271355005091647,0.0232441384526729,0.0303452507076235,0.0207009734328797,0.0215590795317628,0.582208059705979,0.0347389061696855,0.973256484149856,0.0315451169790578,0.814822510303995,0.034684644569784,0.0212369702354988,0.0290078872414316,0.0412289058585139,0.0203601837492718,0.0279552224846646,0.0184710671084396,0.0223674376383599,0.024328638082156,0.022228783605754,0.0209880049483732,0.0250228561055893,0.0189863144753813,0.0231981628118636,0.0245805616695968,0.0264734333275492,0.0261366843339644,0.0238451275430021,0,0.0314670435788452,0,0,0,0.0196778601202014,0,0.0211165470723843
GO:0008285,0,0.14165002399825,0.394096077403484,0.410171107849454,0.15442163331583,0.0229448289710553,0.029251702664772,0,0.024373727970044,0.169147060289678,0,0.346077748139958,0.805085306485507,0.123781924781236,0.154196703978266,0.137775280400688,0.122038735279014,0.0192901346249299,0.307972612559872,0.0205172589567204,0.282013440644053,0.0254871176681208,0.0197065102384873,0,0,0.0245412535207995,0,0.0711310170009802,0.0700804056188667,0.022311706730981,0.0288442422361987,0,0.0189350806094045,0,0.0298317592806129,0.0326677315781276,0.0318683329853442,0.0889589367907353,0.0197065102384873,0,0,0,0.415194953931874,0,0,0.20898112279021,0.156707704195555,0.171512904460163,0.140496470774998,0,0.128974861826036,0.128068201575056,0.4653005737237,0,0.34406452915108,0.133621488550376,0.124785986916291,0.11619616324336,0,0.0995923367967731,0.142306851561909,0.113112345605113,0.121815201246242,0.147306445503934,0.123387934760031,0.112018448958957,0.149702553376168,0,0.0981816393142483,0.0212343732880538,0.290601864282217,0.0872264763342893,0.0231639135075682,0.122788482392256,0.0186002537068645,0.125631123069516,0,0.109353644174712,0.344822426738019,0.13892429482796,0.302616010935449,0.171240252683036,0.129283782347146,0.109732167674798,0.119980537464925,0.0225977512298255,0.288081537914044,0.107655220462275,0,0.108545079732234,0.169419713786965,0.259177803417662,0.109732167674798,0.282013440644053,0.423835387308568,0.341432910366936,0.0239118866576389,0.391854215545418,0.133840900826119,0.0694726135986409,0.267702712391324,0.0784500716490521,0.121354502842805,0.019880557266,0.0197665817581529,0.124156921256333,0.022249672543915,0.019880557266,0.310400174223504,0.0203577967976166,0.0198245458020689,0.027285849930271,0.0269953950487784,0.0255546728260692,0.0245830075757462,0.0203577967976166,0.0665728702047601,0,0.119711352497188,0.0811510090837373,0.0236362510220541,0.115610419144064,0.145912757798433,0.0186002537068645,0.0192901346249299,0.113616069043417,0.163673195608822,0.0315451169790578,0.994066434096769,0.152280812695979,0.490169904983654,0.106663865600198,0.0250443389891436,0.18863594734234,0.0183246603280515,0.135941319531273,0.0167800651648618,0.0199347542035068,0.0214778375654258,0.0198245458020689,0.283695039172682,0.624100643344411,0.0964208500453587,0.0205919517617132,0.0216739421265473,0.0231323419775242,0.022874814994685,0.118255478622715,0,0.0268563939748115,0.0694726135986409,0.079245993975271,0.0884460673136568,0.0177700902719347,0,0.0189350806094045
GO:0043065,0,0.353106235082844,0.132516396590406,0.137968630416279,0.155937291185639,0.0231320602829332,0.0295566931800204,0,0.0245851126468696,0.872059486177641,0,0.116251893950819,0.397242695068513,0.806076859106041,0.979969667981666,0.138980505708612,0.122983420930418,0.0194222992535471,0.103368616653331,0.0206668386813765,0.0946037398679929,0.0257183471028072,0.019844462365375,0,0,0.0247555667376684,0,0.0716257216830625,0.0705605552374181,0.0224887081061028,0.0291407521587784,0,0.0190624087143149,0,0.0301490311492378,0.0330485790791366,0.0322306660495023,0.0897340494721201,0.019844462365375,0,0,0,0.139673350082615,0,0,0.211766651760873,0.158718754238947,0.173384666086197,0.391176843129463,0,0.278631249230279,0.318974231774321,0.156695338301144,0,0.100453474715458,0.332922891053521,0.310734637512257,0.289187179046096,0,0.247603164974262,0.143593032978941,0.281457188208166,0.303279805143913,0.148685025695085,0.124631315563509,0.278715919833729,0.373370583819305,0,0.244074126981739,0.0213946327289729,0.0847375099281566,0.0879715661794221,0.0233547522470034,0.563977642096309,0.0187231039603089,0.126632471860834,0,0.272039599075457,0.115827141392239,0.140149795975674,0.0882657542077017,0.173106035641427,0.130344450788722,0.272987802906663,0.298677338282949,0.0227793386145343,0.0839976088464251,0.108389676944093,0,0.109291770280587,0.423076868927459,0.0755185197189246,0.272987802906663,0.0946037398679929,0.14260611890366,0.114680371828482,0.0241153030309752,0.131756309897621,0.333474209320399,0.0699444428310941,0.100220577215292,0.21732158627724,0.302123989055507,0.020020965608779,0.019905379169979,0.12513481607676,0.0224256871560944,0.020020965608779,0.10418875219573,0.0205050521172066,0.019964161308608,0.0275510384993291,0.0272549410090743,0.0257871352506709,0.0247980538655379,0.0205050521172066,0.0670060109477321,0,0.120620215635078,0.224853113092672,0.023834985318841,0.287718702567526,0.363830906041888,0.0187231039603089,0.0194222992535471,0.583700164699657,0.408577222224,0.814822510303995,0.152280812695979,0.993459730016684,0.165157434450055,0.107384812424562,0.02526756889294,0.190902570307445,0.0184438854262753,0.13711453567375,0.0168799834564313,0.0200759318500781,0.0216418071956229,0.019964161308608,0.0827100586376139,0.124360488259399,0.0970095970464605,0.0207426265537367,0.021840931333758,0.0233226587225842,0.0230609007791191,0.119142287960587,0,0.0271132612614668,0.0699444428310941,0.0797570288841521,0.0890831242526481,0.0178821861350165,0,0.0190624087143149
GO:0045892,0,0.152726171822025,0.644525160683501,0.672794822002484,0.1676786079838,0.361520296677173,0.0319319273056403,0.307126832759268,0.25712850805359,0.185184203888994,0,0.36781059718076,0.173301741915556,0.369969059146895,0.167413434046658,0.396535542435468,0.130172179636742,0.377041382460256,0.325064930591687,0.320878652287757,0.52802689913624,0.0274981503054416,0.020887629615822,0,0,0.0264003472895812,0,0.0753651361117934,0.0741867614985621,0.0238378480600782,0.0314469968479948,0,0.0200229854350147,0,0.0326244087651666,0.308795696371375,0.411232813668804,0.0956817702130258,0.20494109533731,0,0.24047314470415,0.175328146098983,0.446872728794138,0.144713159853914,0,0.234020245826939,0.684303590182546,0.188023700898222,0.606305962018562,0.264046383541086,0.523192341101078,0.383679178803379,0.932508611499887,0.231197751738401,0.626579687329646,0.401538022916197,0.13330251925981,0.123546025345151,0,0.104943394772331,0.153490011990117,0.329441414566836,0.129917888280758,0.159322368275259,0.134285286856948,0.118833798912018,0.453873573879229,0.247739118950274,0.103378223517238,0.0226121411458769,0.307629657764686,0.0936805086245439,0.0248131736474483,0.131025542255525,0.0196489586628386,0.134267397580421,0,0.324287064704101,0.637853870848087,0.149562267402928,0.481386380579191,0.502107998592456,0.138447863634469,0.413872614356366,0.127833125912264,0.0241646488667403,0.304806756088972,0.318956602726327,0,0.11493228397936,0.519330547509416,0.408698746218872,0.420148139714335,0.439773835530042,0.696956450402399,0.538168835811679,0.0256734270312688,0.4199499789075,0.438102626735786,0.0735060016041106,0.422864002533862,0.245921320523979,0.129393995515463,0.351355553488953,0.179513277991344,0.132584904007162,0.278647726830214,0.387523344033997,0.49998450615659,0.391855184181825,0.0210202858560473,0.347076825183009,0.343072012561858,0.0275768032283212,0.0264486732431897,0.253484574876956,0.0702676294899198,0.20613652819858,0.12752759704601,0.0857264018041603,0.0253559540803893,0.1228840475163,0.157693295686819,0.230366726330538,0.0204204385527923,0.120633296942956,0.676821595630377,0.034684644569784,0.490169904983654,0.165157434450055,0.986901258910966,0.427458720791629,0.0269834465875318,0.791082843310562,0.306445225828135,0.14611064038807,0.350579869886116,0.247897482178862,0.414830108921574,0.380971852417255,0.52189007858443,0.131715950119172,0.101427961733321,0.0218850767357922,0.270959308422584,0.0247769498274559,0.220089852178347,0.345386250835649,0.404838556939123,0.0290988192479768,0.0735060016041106,0.0836033267974414,0.330999128781116,0.344174545382664,0.32860539007535,0.301662121822367
GO:0000083,0,0.101987312342973,0.270357199311862,0.27837430338663,0.108444991709756,0.249597161800077,0.0201722252727371,0.189152182438859,0.173918768502119,0.115506738155181,0,0.0876390309268353,0.110769480513015,0.258629321965949,0.108334013630166,0.267412656141712,0.0914109536886375,0.274650233948857,0.0801118565634183,0.229526136815137,0.270108743805396,0.0183074484519988,0.0151213365262385,0,0,0.0178142666238597,0,0.0546628333816393,0.0540402522092807,0.016609477663878,0.0199776119641685,0,0.0146629508981167,0,0.0204463895126564,0.186236279435582,0.250696520202183,0.0646139143615542,0.148364526164519,0,0.161570906191639,0.129293257288709,0.100321101437136,0.104493085329924,0,0.132791375745531,0.395301861321669,0.116605110998153,0.367957530843111,0.17188102186244,0.360862962477836,0.265255291358666,0.412250058734166,0.157330017435542,0.265152157941054,0.273670211964995,0.092943638430866,0.0880931184652659,0,0.0782079644305279,0.10232736552808,0.236818988802093,0.0912854823813962,0.10488713701373,0.0859747635975692,0.085670794799478,0.297012153455778,0.16481880587423,0.0773353811202157,0.0160049875312611,0.0648979644887439,0.0636950380174591,0.0170771831530827,0.0918309512757739,0.014461362784769,0.0934116800497542,0,0.235443889028631,0.303441003063383,0.10056665932171,0.235969173593257,0.311594413479262,0.0954161094247795,0.300184553852949,0.581269516043095,0.016767478474877,0.0644630807450625,0.232621345723659,0,0.0836242728558236,0.323712094482782,0.176445631180917,0.304736234042527,0.205088486282604,0.285055414686368,0.238009163836185,0.0174802946792028,0.0961704907469374,0.29842347184757,0.0536781264111082,0.181003144169198,0.182687333018469,0.0910265245788081,0.253703435602723,0.129840544013374,0.0925942064028829,0.194328154468322,0.279819125616217,0.225646412127699,0.280956245134416,0.015190738043,0.225307403500826,0.223612895582612,0.0183422780576587,0.0178362572997768,0.181745903159666,0.0519304225182217,0.13313906674534,0.0900988973096116,0.0630934502940089,0.0173325357342555,0.0877560344700199,0.104178618378272,0.169546735792473,0.0148749672761818,0.0866021290231915,0.42784660092519,0.0212369702354988,0.106663865600198,0.107384812424562,0.427458720791629,0.999915061428788,0.0180778698128923,0.470835908703203,0.226474554093643,0.0989941845697755,0.265220796961193,0.178855691693159,0.292574290855641,0.2753170747277,0.264626059620683,0.0921695520560895,0.076238751048544,0.0156372823552947,0.190557308723703,0.0170600175209991,0.152105980956253,0.244947797168503,0.271598530477182,0.0190034046489218,0.0536781264111082,0.0619358632549641,0.23762286187719,0.256492470646447,0.203920638144792,0.220908959578425
GO:1901653,0,0.0236191497317997,0.0220175384027076,0.022858703305253,0.0255975777295457,0.0215723852505569,0.316436201733195,0,0.0228307700842969,0.0278500329887545,0.604763411958381,0.0194797285244194,0.0263284790910055,0.0208116966545273,0.0255629352673843,0.0230142920763469,0.240162418528969,0.018310750723622,0.0174386081367033,0.0194128734094964,0.0160340487313973,0.528583614307789,0.0186855091355836,0,0,0.0229776929310587,0.485011449051303,0.0185711214200268,0,0.466564773959695,0.0267081750877616,0,0.399477668144223,0,0.0275527050416196,0.0299544671046919,0.0292809754891319,0,0.0186855091355836,0,0,0,0.0231207318009685,0,0,0.395225894056908,0,0.329908311943097,0,0,0.0216324255975329,0.251320918551545,0.0257120133904206,0,0,0.022363458430439,0.245254426760772,0.019605621014829,0.674474935320417,0.0169356357170381,0.277424985374253,0.0191128676086433,0.239747525708749,0.0244982511753654,0,0.806445640000795,0.290848590844053,0,0.195388431905387,0.0200536594959735,0,0,0.0217659340321683,0.241553363275843,0.0176880129579876,0.0211044123763165,0.204432134571444,0.0185103478670465,0.0194128734094964,0.0231938825683596,0,0.0281677592676516,0.92327030883791,0.0185711214200268,0.0202083745395717,0.0212653087558482,0.155640957366748,0.0182373927070922,0.168288359034651,0.21496132285589,0.0278914535352743,0,0.0185711214200268,0.0160340487313973,0.0235704409171648,0.0192322257304224,0.0224250642694844,0.0218998945704149,0.0223978996336135,0,0.145147961852271,0,0.0204266850548092,0.0188419169162482,0.0187395087252076,0.514788126805365,0.706078688953399,0.0188419169162482,0.59194938821552,0.019270056269943,0.0187915976946351,0.0253666831297055,0.0251154618869543,0.279089130762901,0.0230142920763469,0.649249128459003,0.0174386081367033,0,0.0201655706878207,0,0.0221824666907663,0.0195121362434778,0.0242820751027172,0.0176880129579876,0.451636879515196,0.426188316209082,0.0270162759244587,0.0290078872414316,0.0250443389891436,0.02526756889294,0.0269834465875318,0.0180778698128923,0.997239496435613,0.0307849705911808,0.0174386081367033,0.265797491092514,0.0160340487313973,0.0188905919160473,0.0202706630454384,0.0187915976946351,0.0178971498161637,0.0207503236357554,0.192043881545698,0.0194797285244194,0.0204452531717749,0.0217380560007875,0.0215104852427855,0.0199338814705715,0,0.0249951033567326,0,0,0,0.0169356357170381,0,0.0179905352989554
GO:0006355,0,0.174486221835066,0.445728463695554,0.467947109022193,0.194279054402519,0.407303070770319,0.0373968161673503,0.36404277887552,0.292168619253369,0.218175126366989,0,0.136306423244011,0.201868179055083,0.414723400254259,0.193923162147274,0.45114124479793,0.145654153687858,0.415908707329869,0.118927033555295,0.356440071251369,0.388373524497392,0.0314567220380184,0.0230953006015318,0,0,0.0300283032433436,0,0.0832705003876922,0.0818343065541583,0.0267567686776303,0.0367334227172699,0,0.0220428290041351,0,0.0383501433791745,0.369798827310084,0.489866117669011,0.108794611746556,0.226601883003377,0,0.274016550413527,0.19250994311022,0.169665131480081,0.160166847993358,0,0.289303311787325,0.837851032727729,0.222127263287222,0.723839263433097,0.305049222079372,0.589685930717084,0.43202868426271,0.740523991669223,0.262037500571093,0.431755163492876,0.454805705400174,0.149584626160151,0.137408034800105,0,0.114779043117687,0.17548393894465,0.365250629344321,0.145335851150605,0.183149248311187,0.156301232849637,0.131603889892305,0.523129203935892,0.283490881824692,0.112909350562199,0.0252221726849652,0.098276371844924,0.10621462703034,0.027991760653464,0.146723409840182,0.0215903878570662,0.150800683040004,0,0.358165608060799,0.471225343890186,0.170368673283005,0.363233057333679,0.592992464182696,0.156094372060194,0.457285443538448,0.142731869556391,0.0271691946557541,0.0972825351322718,0.351674359872911,0,0.12683561589108,0.612042737500415,0.255940467654118,0.464219234993141,0.294884708763059,0.487140019895454,0.36808949625363,0.0290914126231525,0.158123507683574,0.496337009439315,0.0810067430545992,0.265642608656412,0.269286016349734,0.144680548041738,0.38887625412987,0.198554347329449,0.148681593634669,0.312654159526094,0.428906345493582,0.335974039734571,0.434884762363041,0.0232575892803517,0.401466474911516,0.396117815372186,0.0315596927453058,0.0300908395169346,0.281319690431633,0.0770913490998201,0.238981660882521,0.142351078815028,0.0941966592887694,0.0286844502393577,0.136589665875969,0.180999767313946,0.253128272911762,0.0225254802170053,0.133814520432411,0.792412343692938,0.0412289058585139,0.18863594734234,0.190902570307445,0.791082843310562,0.470835908703203,0.0307849705911808,0.953684210526316,0.336204253022068,0.165904231348454,0.38134543234201,0.274454806537555,0.463365841204511,0.42152076006836,0.396966544609573,0.14758970697197,0.110586935285029,0.0243209219062033,0.303007111029552,0.0279456704272399,0.247859427527466,0.384953813858266,0.461603556259286,0.0335691218254764,0.0810067430545992,0.0916395709559363,0.367166369516829,0.376431742752263,0.388087443378799,0.332092663700734
GO:0019673,0,0.0175498283887921,0.163362168873016,0.168038233371025,0.0186191016755166,0.241299682987328,0.019379511802924,0.181412205606191,0.167884337397139,0.0197829072335601,0,0.01515668100745,0.0190028185274732,0.156504863354,0.0186007663459106,0.147461894701304,0.0157881297008016,0.368622549415781,0.0138915681058626,0.222490657591584,0.416399100249845,0.0176521414407562,0.0146714702760504,0,0,0.0171931916244982,0,0.01460085668506,0,0.016068293202285,0.0191998253794617,0,0.0142395637598961,0,0.019632416537917,0.178372946691573,0.201082312979769,0,0.374546287393264,0,0.44268154818184,0.356751346106107,0.0172731518791007,0.101363976252239,0,0.0226075459923662,0.170327590766698,0.0199634109004479,0.15903840107994,0.165465994948945,0.260293197952074,0.160381546429915,0.295955120410575,0.431460321175955,0.160321254922308,0.165295654779443,0.0160442364072451,0.0152327871667837,0,0.0135705138623613,0.0176062551418655,0.134252938490461,0.0157671516715145,0.018030581675914,0,0.0148265194927735,0.178872900205206,0.158911048418543,0.0134232259281231,0.0155018816962333,0,0,0.016505615609997,0.0158583372959343,0.0140493736340057,0.0161223898980485,0,0.142888944702773,0.1294935562294,0.0173139473114193,0.133785715293125,0.170840214574055,0.0164567996719148,0.526243273707455,0.0155941716126354,0.0162161196949181,0,0.367456987816743,0,0.0144827419142322,0.194306973079637,0.090864070071747,0.372743601101617,0.331503642182782,0.171927925739977,0.38309715813264,0.0168818974108307,0.0165825357774485,0.130012317866823,0,0.0931464649855679,0.0939891037990964,0.0157238496927863,0.377003526304516,0.125968972434435,0.0159858716226056,0.157339763365685,0.473551144447646,0.137111428997401,0.238123220330037,0.0147367948497901,0.181481651225625,0.180167573773702,0.0176845200462986,0.017213674786449,0.147462888641231,0.0138915681058626,0.128100513075236,0.0155686707544972,0,0.0167440417883709,0.0151762933996676,0.0179132082304474,0.137846853583389,0.0144394296749684,0.0149828028615607,0.306712381543302,0.0203601837492718,0.0183246603280515,0.0184438854262753,0.306445225828135,0.226474554093643,0.0174386081367033,0.336204253022068,0.999951463673593,0.0170525852278913,0.767918251200481,0.145188227639372,0.247657932490695,0.233486590352388,0.224680641638001,0.0159149234121183,0.013237991615573,0.01515668100745,0.154384074349882,0.0164895792649457,0.147060482490047,0.138716981832614,0.170640737053815,0.0182982872157905,0,0,0.382494261376336,0.435160662851304,0.195674053444175,0.209588052570459
GO:0007219,0,0.128435485918042,0.11996829519699,0.124419519812169,0.138847737977964,0.020984743210063,0.30569909362193,0,0.0221736146733591,0.150639331178406,0.174039407064511,0.106481416827939,0.142681310996459,0.113570786313872,0.138665863716846,0.125241820480888,0.295714845195095,0.0178856212533239,0.0955710851933067,0.0189356935869989,0.0880304449725254,0.270054999181172,0.0182430099633837,0,0,0.0223121755965046,0.214736659477203,0.0658800624219862,0.064977856119183,0.239210680107543,0.025813227593087,0,0.205599642070053,0,0.0266012731660743,0.0288333083669615,0.0282087635875957,0.080895179150429,0.0182430099633837,0,0,0,0.125804178243421,0,0,0.478622472536515,0.136717148240777,0.402316444101984,0.124213098771211,0,0.117927223546175,0.30908156645963,0.139448417097033,0,0.0911678753147645,0.121799957098368,0.30181853932425,0.107152499709973,0.25039257896649,0.0928738758953012,0.532129820529168,0.104524606340179,0.29521722489826,0.133068500403415,0.110649036606737,0.42739389372656,0.356173544033682,0,0.241754360627939,0.0195448707794092,0.0780331406050183,0.0794600308254319,0.0211678461405034,0.297382811448745,0.017290995077684,0.115125560782586,0.198292300868544,0.10130685891802,0.106124951777837,0.126190571501808,0.0810153427042288,0.152297273202915,0.487612907111471,0.101631642016533,0.110362578027641,0.0206940559540213,0.152056443095466,0.0998475277581114,0.164105447624293,0.265407562658009,0.150855544440904,0.0701473613939315,0.101631642016533,0.0880304449725254,0.128178482165881,0.105161453784291,0.0217907323661237,0.119345001393354,0.289569066317689,0.0644550184562679,0.142025628594246,0.0730992807274876,0.111524024936518,0.0183920679987066,0.0182944787414173,0.300422887934895,0.238600829901197,0.0183920679987066,0.200893799416099,0.0187997866380603,0.0183441197703498,0.0245580192396918,0.0243224856788378,0.270703348852309,0.0223466837645176,0.219865425094941,0.0619514644587536,0,0.110134779461323,0.0754388472721819,0.0215615951452046,0.106654189957325,0.131930166096302,0.017290995077684,0.209174167540175,0.276861572894275,0.146282382495359,0.0279552224846646,0.135941319531273,0.13711453567375,0.14611064038807,0.0989941845697755,0.265797491092514,0.165904231348454,0.0170525852278913,0.99807068102533,0.0157071216938354,0.0184384436617933,0.0197509460854359,0.0183441197703498,0.0763105577640258,0.113244654490202,0.371778102231487,0.0189992970360475,0.019916661796303,0.0211414782060313,0.020926165062424,0.108901320295314,0,0.0242095902999371,0.0644550184562679,0.0737898540233139,0.0817034221135813,0.0165713267872377,0,0.017579978307683
GO:0042351,0,0.016128026169345,0.150753637865381,0.154726968566481,0.0170266273175353,0.222940202062756,0.0176603121953445,0.164715587907821,0.154596479361059,0.0179946926136713,0,0.0140843565405621,0.0173469486417775,0.144895016635192,0.0170112929765953,0.135725862358088,0.0146280143894856,0.343693460690284,0.0129854332999446,0.206788698687458,0.449797835381803,0.0162143921400359,0.0136644226306371,0,0,0.0158263379252936,0,0.0136031499202264,0,0.0148682044471577,0.0175109695899307,0,0.0132890146509048,0,0.0178700929074855,0.391119151298522,0.385538653156256,0,0.348837483182048,0,0.407211281232801,0.333351083695056,0.0158940648707251,0.0943638736045428,0,0.0203019830731537,0.153310602414486,0.0181439159086747,0.144103509738608,0.151462360216045,0.301806057399822,0.313423760217675,0.339608439504698,0.397696910200809,0.148160287763042,0.32227781116602,0.0148476046053322,0.0141500513941785,0,0.0127044736382544,0.0161756680218319,0.288230786564963,0.0146100042747958,0.0165331391807199,0,0.0137988197477985,0.346528606172629,0.145951497639091,0.0125752955492932,0.0143819601656851,0,0,0.0152418823219591,0.0146882636330424,0.0131232211332466,0.0149145106430024,0,0.281569355945382,0.228426790176891,0.0159285996300768,0.124480261917354,0.376106065421453,0.0152002458668356,0.490283981355566,0.014461362784769,0.0149946872614546,0,0.342680000137858,0,0.0135005689886211,0.176726326787486,0.0851985546843641,0.347273259162843,0.311204073373946,0.158018783841204,0.35624317458962,0.0155621916556248,0.0153074513950772,0.119857433491569,0,0.0872020633049062,0.0879401571296059,0.0145728174172572,0.350968010727385,0.284116540833789,0.0147976076663271,0.14561035885495,0.50727051802996,0.12811792847354,0.221407672925413,0.0137210699250861,0.166053107730302,0.164952286091368,0.0162417070522871,0.01584369209059,0.137111428997401,0.0129854332999446,0.11712059386101,0.0144394296749684,0,0.0154449719005442,0.0141012904258403,0.0164343985542714,0.12875981443888,0.0134629245097707,0.0139340896034189,0.350858415190468,0.0184710671084396,0.0167800651648618,0.0168799834564313,0.350579869886116,0.265220796961193,0.0160340487313973,0.38134543234201,0.767918251200481,0.0157071216938354,0.999987865918398,0.135142776618715,0.229627646838818,0.21739366432455,0.20973987606794,0.0147367948497901,0.0124125823516378,0.0140843565405621,0.143075376639737,0.0152282065624765,0.135893829442098,0.128738480729931,0.156930781264682,0.0167579479981458,0,0,0.355721780501101,0.468770877415863,0.177856495811429,0.19559719301989
